,link
464,https://www.sciencedirect.com/science/article/pii/S1364032114007631
465,https://www.sciencedirect.com/science/article/pii/B9780128212332000058
466,https://www.sciencedirect.com/science/article/pii/S1876610211009611
467,https://www.sciencedirect.com/science/article/pii/S0921344920303815
468,https://www.sciencedirect.com/science/article/pii/S0959652621017224
469,https://www.sciencedirect.com/science/article/pii/S0959652619347390
470,https://www.sciencedirect.com/science/article/pii/S266618882100006X
471,https://www.sciencedirect.com/science/article/pii/S1364032108000051
472,https://www.sciencedirect.com/science/article/pii/S1877050921006918
473,https://www.sciencedirect.com/science/article/pii/S0925753521002642
474,https://www.sciencedirect.com/science/article/pii/S2352146521008206
475,https://www.sciencedirect.com/science/article/pii/S0959652621008751
476,https://www.sciencedirect.com/science/article/pii/B9780128228975000158
477,https://www.sciencedirect.com/science/article/pii/S0736585320301908
478,https://www.sciencedirect.com/science/article/pii/S0959652620321430
479,https://www.sciencedirect.com/science/article/pii/S1018364720303554
480,https://www.sciencedirect.com/science/article/pii/B9780128171332000100
481,https://www.sciencedirect.com/science/article/pii/S0378779620302261
482,https://www.sciencedirect.com/science/article/pii/S016777992030161X
483,https://www.sciencedirect.com/science/article/pii/S2210422421000745
484,https://www.sciencedirect.com/science/article/pii/S1568494620303963
485,https://www.sciencedirect.com/science/article/pii/S2212827114008853
486,https://www.sciencedirect.com/science/article/pii/B9780081022955105980
487,https://www.sciencedirect.com/science/article/pii/S0376738821001587
488,https://www.sciencedirect.com/science/article/pii/S1364032114007916
489,https://www.sciencedirect.com/science/article/pii/S2199853122008150
490,https://www.sciencedirect.com/science/article/pii/S0959652621023465
491,https://www.sciencedirect.com/science/article/pii/B9780081026717107754
492,https://www.sciencedirect.com/science/article/pii/S096085242100050X
493,https://www.sciencedirect.com/science/article/pii/S1364032116309479
494,https://www.sciencedirect.com/science/article/pii/S2352550921001482
495,https://www.sciencedirect.com/science/article/pii/S2096511718300422
496,https://www.sciencedirect.com/science/article/pii/B9780128225967000097
497,https://www.sciencedirect.com/science/article/pii/S0959652620352616
498,https://www.sciencedirect.com/science/article/pii/S0959652621037707
499,https://www.sciencedirect.com/science/article/pii/S1876610217360204
500,https://www.sciencedirect.com/science/article/pii/S0921344920306777
501,https://www.sciencedirect.com/science/article/pii/S030626191400748X
502,https://www.sciencedirect.com/science/article/pii/S1470160X21002612
503,https://www.sciencedirect.com/science/article/pii/S266597272030012X
504,https://www.sciencedirect.com/science/article/pii/S0164121221001072
505,https://www.sciencedirect.com/science/article/pii/S0360544214003661
506,https://www.sciencedirect.com/science/article/pii/S0160791X20301585
507,https://www.sciencedirect.com/science/article/pii/S0148296318305320
508,https://www.sciencedirect.com/science/article/pii/S0959652620341081
509,https://www.sciencedirect.com/science/article/pii/S266679082100104X
510,https://www.sciencedirect.com/science/article/pii/S0921344918300016
511,https://www.sciencedirect.com/science/article/pii/S2352012418301395
512,https://www.sciencedirect.com/science/article/pii/S0959652621039020
513,https://www.sciencedirect.com/science/article/pii/S003043872100051X
514,https://www.sciencedirect.com/science/article/pii/S1877050915015355
515,https://www.sciencedirect.com/science/article/pii/S0196890417311688
516,https://www.sciencedirect.com/science/article/pii/S0925527320301559
517,https://www.sciencedirect.com/science/article/pii/S2405844021008938
518,https://www.sciencedirect.com/science/article/pii/S0306261918318038
519,https://www.sciencedirect.com/science/article/pii/S0360544214013103
520,https://www.sciencedirect.com/science/article/pii/S0040162521002481
521,https://www.sciencedirect.com/science/article/pii/S2210670720308829
522,https://www.sciencedirect.com/science/article/pii/S095965262100473X
523,https://www.sciencedirect.com/science/article/pii/S0168169918303235
524,https://www.sciencedirect.com/science/article/pii/S0959652621026639
525,https://www.sciencedirect.com/science/article/pii/S0959652621022083
526,https://www.sciencedirect.com/science/article/pii/S2351978920320308
527,https://www.sciencedirect.com/science/article/pii/S0306261917312746
528,https://www.sciencedirect.com/science/article/pii/S2405896318328593
529,https://www.sciencedirect.com/science/article/pii/S187705092031485X
530,https://www.sciencedirect.com/science/article/pii/S2351978920307836
531,https://www.sciencedirect.com/science/article/pii/S0004370208002105
532,https://www.sciencedirect.com/science/article/pii/S0925527316302407
533,https://www.sciencedirect.com/science/article/pii/S2352550921002530
534,https://www.sciencedirect.com/science/article/pii/S0886779820306453
535,https://www.sciencedirect.com/science/article/pii/S2001037020304748
536,https://www.sciencedirect.com/science/article/pii/S2666784321000310
537,https://www.sciencedirect.com/science/article/pii/S0048969719351071
538,https://www.sciencedirect.com/science/article/pii/S0360544219305882
539,https://www.sciencedirect.com/science/article/pii/S1364032115006711
540,https://www.sciencedirect.com/science/article/pii/S2199853122011374
541,https://www.sciencedirect.com/science/article/pii/S156849462030257X
542,https://www.sciencedirect.com/science/article/pii/S1474034620302111
543,https://www.sciencedirect.com/science/article/pii/S1568494621008255
544,https://www.sciencedirect.com/science/article/pii/B9780128235720000011
545,https://www.sciencedirect.com/science/article/pii/S0306261916303087
546,https://www.sciencedirect.com/science/article/pii/S2405896321007576
547,https://www.sciencedirect.com/science/article/pii/S0925527316301566
548,https://www.sciencedirect.com/science/article/pii/B9780128035818115528
549,https://www.sciencedirect.com/science/article/pii/S1755458608000054
550,https://www.sciencedirect.com/science/article/pii/S156625352030347X
551,https://www.sciencedirect.com/science/article/pii/S0959652620331875
552,https://www.sciencedirect.com/science/article/pii/S1386505621000460
553,https://www.sciencedirect.com/science/article/pii/S2238785421009789
554,https://www.sciencedirect.com/science/article/pii/S240589631831512X
555,https://www.sciencedirect.com/science/article/pii/S0167779921000822
556,https://www.sciencedirect.com/science/article/pii/S0921344920305322
557,https://www.sciencedirect.com/science/article/pii/S0736584520302374
558,https://www.sciencedirect.com/science/article/pii/S000862232100378X
559,https://www.sciencedirect.com/science/article/pii/S0360319912026298
560,https://www.sciencedirect.com/science/article/pii/S0148296321005257
561,https://www.sciencedirect.com/science/article/pii/S1876610218313523
562,https://www.sciencedirect.com/science/article/pii/S2210670720306041
563,https://www.sciencedirect.com/science/article/pii/S1877343513000341
564,https://www.sciencedirect.com/science/article/pii/S2210670719315239
565,https://www.sciencedirect.com/science/article/pii/S1470160X2100399X
566,https://www.sciencedirect.com/science/article/pii/S0957582018310863
567,https://www.sciencedirect.com/science/article/pii/S0306261913003140
568,https://www.sciencedirect.com/science/article/pii/S0360319921000318
569,https://www.sciencedirect.com/science/article/pii/S0959652621032054
570,https://www.sciencedirect.com/science/article/pii/S2210537918303913
571,https://www.sciencedirect.com/science/article/pii/S1364032111002061
572,https://www.sciencedirect.com/science/article/pii/S0040162521002924
573,https://www.sciencedirect.com/science/article/pii/S2772427121000115
574,https://www.sciencedirect.com/science/article/pii/S1001841720301418
575,https://www.sciencedirect.com/science/article/pii/S0957178720301107
576,https://www.sciencedirect.com/science/article/pii/S0959652620355748
577,https://www.sciencedirect.com/science/article/pii/S221067072100408X
578,https://www.sciencedirect.com/science/article/pii/S0967070X21002018
579,https://www.sciencedirect.com/science/article/pii/S2590332221002931
580,https://www.sciencedirect.com/science/article/pii/S0959652621017704
581,https://www.sciencedirect.com/science/article/pii/S2210670721005874
582,https://www.sciencedirect.com/science/article/pii/S2405844021018569
583,https://www.sciencedirect.com/science/article/pii/S2666546820300021
584,https://www.sciencedirect.com/science/article/pii/S1474667015357025
585,https://www.sciencedirect.com/science/article/pii/S1467089516300823
586,https://www.sciencedirect.com/science/article/pii/S0141933121000594
587,https://www.sciencedirect.com/science/article/pii/S0040162521005126
588,https://www.sciencedirect.com/science/article/pii/S1877050920307018
589,https://www.sciencedirect.com/science/article/pii/S0048969721023640
590,https://www.sciencedirect.com/science/article/pii/S0950584920301701
591,https://www.sciencedirect.com/science/article/pii/S1877050921014630
592,https://www.sciencedirect.com/science/article/pii/S004016252100175X
593,https://www.sciencedirect.com/science/article/pii/S2214799321001090
594,https://www.sciencedirect.com/science/article/pii/S2405896321007606
595,https://www.sciencedirect.com/science/article/pii/S2351978920306879
596,https://www.sciencedirect.com/science/article/pii/S0272884215014285
597,https://www.sciencedirect.com/science/article/pii/S2590332221002955
598,https://www.sciencedirect.com/science/article/pii/S2212827119308236
599,https://www.sciencedirect.com/science/article/pii/S2352710220310792
600,https://www.sciencedirect.com/science/article/pii/S0094576520303131
601,https://www.sciencedirect.com/science/article/pii/S0959652621002407
602,https://www.sciencedirect.com/science/article/pii/S2666916120300074
603,https://www.sciencedirect.com/science/article/pii/S0263786321000053
604,https://www.sciencedirect.com/science/article/pii/S1364032114000513
605,https://www.sciencedirect.com/science/article/pii/S0950061821025162
606,https://www.sciencedirect.com/science/article/pii/S1364032116311625
607,https://www.sciencedirect.com/science/article/pii/S2090447921000162
608,https://www.sciencedirect.com/science/article/pii/S1876610219302577
609,https://www.sciencedirect.com/science/article/pii/S0953620521000571
610,https://www.sciencedirect.com/science/article/pii/S2210670720308568
611,https://www.sciencedirect.com/science/article/pii/S1876610217354322
612,https://www.sciencedirect.com/science/article/pii/S1470160X20310402
613,https://www.sciencedirect.com/science/article/pii/S2210670720306557
614,https://www.sciencedirect.com/science/article/pii/S0959652621008805
615,https://www.sciencedirect.com/science/article/pii/S0360835221003077
616,https://www.sciencedirect.com/science/article/pii/S0306261920303597
617,https://www.sciencedirect.com/science/article/pii/S1364032115003159
618,https://www.sciencedirect.com/science/article/pii/S0048969721028345
619,https://www.sciencedirect.com/science/article/pii/S0957178721000898
620,https://www.sciencedirect.com/science/article/pii/S2405896316328658
621,https://www.sciencedirect.com/science/article/pii/S2210670721002328
622,https://www.sciencedirect.com/science/article/pii/S000368702100123X
623,https://www.sciencedirect.com/science/article/pii/S2212827121001748
624,https://www.sciencedirect.com/science/article/pii/S0959652621005400
